Limit_Bal,Gender,Education,Marriage,Age,Default_Payment,Avg_Repayment_Status,Max_Repayment_Status,Delayed_Months_Count,Med_Bill_Amount,Total_Bill_Amount,Med_Payment_Amount,Total_Payment_Amount,Payment_Ratio,Credit_Utilization_Ratio
270000,2,1,2,27,0,-0.5,0,0,14377.5,92719,1311.5,60464,0.652113891285591,0.343402431842845
80000,2,4,2,27,0,0.0,0,0,57155.0,363540,2400.0,14641,0.04027331167598703,4.54419319758503
160000,2,2,1,26,0,0.8333333333333334,2,3,46937.5,278340,1850.0,9250,0.033232617544666436,1.7396141274117036
130000,2,2,2,26,1,-0.16666666666666666,0,0,126124.5,638160,4280.0,101076,0.15838636331584036,4.908885316266798
160000,2,2,2,27,0,0.0,0,0,59871.0,340430,1850.0,11000,0.03231198098880537,2.1276742020362374
180000,2,2,2,27,0,0.0,0,0,169132.0,971963,8000.0,50200,0.05164800342399513,5.399764445753079
180000,2,1,2,27,0,-0.6666666666666666,1,1,2019.5,15428,2558.0,18505,1.1993648324583577,0.08571063494091699
210000,2,3,1,27,0,-1.0,0,0,0.0,5708,0.0,1008,0.1765633210719916,0.02718082294846215
150000,2,3,2,26,0,0.0,0,0,10854.0,74834,3750.0,24623,0.32903053384111713,0.49889000739995065
360000,2,1,1,26,0,-2.0,-2,0,2206.0,12568,2402.0,14293,1.13716286100724,0.034911014136071845
470000,2,2,2,26,0,0.0,0,0,25701.0,144348,1254.0,9713,0.06728830819749357,0.3071227508026579
40000,2,1,2,27,0,-0.16666666666666666,0,0,14719.0,104000,589.0,41021,0.39442889972211803,2.599935001624959
200000,2,1,2,27,0,0.0,0,0,181242.5,1047442,7325.5,49349,0.04711378089308917,5.23718381408093
150000,2,1,2,27,0,-0.6666666666666666,0,0,8000.0,40705,5550.0,52350,1.2860511963838255,0.2713648575676162
90000,2,2,2,25,1,0.3333333333333333,2,1,63686.0,392035,3000.0,25271,0.06446091685457458,4.3558960455994935
60000,2,2,2,26,0,-0.16666666666666666,2,2,1900.0,88634,0.0,1038,0.011710949399221526,1.4772087131881135
80000,2,1,2,26,0,-1.1666666666666667,-1,0,2299.5,16400,2299.5,17839,1.0876775806353272,0.20499743753203084
160000,2,1,2,26,0,0.3333333333333333,2,1,9866.5,59662,2000.0,11500,0.19274927509511758,0.37288516946769085
130000,2,1,2,27,0,0.16666666666666666,2,3,98.0,2794,0.0,2598,0.9295169946332738,0.02149214236813563
70000,2,3,2,26,0,0.0,0,0,10995.5,139677,1750.0,9700,0.06944543879494265,1.9953572091827259
170000,2,2,2,24,0,-0.8333333333333334,0,0,2663.5,26275,4719.0,32928,1.253158776069417,0.1545579143652096
50000,2,2,2,25,0,-0.3333333333333333,0,0,3990.5,19409,2111.0,11471,0.5909840288511077,0.3881722365552689
100000,2,1,1,25,0,-0.16666666666666666,0,0,37989.5,234879,1511.0,109500,0.46619550408719346,2.3487665123348767
130000,2,1,2,27,0,-1.5,1,1,0.0,0,0.0,623,623.0,0.0
60000,2,2,2,23,0,0.0,0,0,56754.5,309123,1772.5,10855,0.03511535823811804,5.151964133931101
290000,2,2,2,25,0,0.0,0,0,142160.0,855291,6507.0,39081,0.045693166778129575,2.9492691404512397
50000,2,2,1,26,0,0.0,2,3,0.0,3000,0.0,1000,0.3332222592469177,0.05999880002399952
140000,2,1,2,24,0,0.0,0,0,31858.0,190989,2000.0,11522,0.06032776585161527,1.36419739859001
120000,2,1,2,24,0,-0.3333333333333333,0,0,4066.0,29398,2994.0,18185,0.6185584543691962,0.24498129182256814
190000,2,2,2,26,0,0.3333333333333333,2,1,123277.5,746552,4575.0,46820,0.06271490436713803,3.9292003726296176
30000,2,2,2,22,0,-0.5,2,1,1084.5,11659,1886.5,13263,1.1374785591766723,0.3886203793206893
160000,2,3,2,26,0,-1.0,-1,0,390.0,2340,390.0,2340,0.9995728321230244,0.014624908594321286
230000,2,4,2,26,0,-0.16666666666666666,2,2,562.0,5666,857.0,6671,1.177166049055938,0.024634675501410862
130000,2,3,2,27,0,0.0,0,0,83353.0,513688,1736.0,16196,0.0315288043933197,3.9514157583403207
340000,2,1,2,27,0,0.0,0,0,188818.0,1081433,7024.5,43719,0.04042687764579253,3.180675939188414
230000,2,1,2,28,1,0.3333333333333333,2,1,86315.0,534035,3485.0,21026,0.03937187755132613,2.3218812092121337
90000,2,1,2,25,0,0.0,0,0,49884.5,280743,5500.0,33933,0.12086812184766192,3.11933200742214
300000,2,2,2,26,0,0.0,0,0,34089.5,234445,1700.0,10955,0.04672717811351015,0.781480728397572
110000,2,2,2,25,1,0.0,0,0,8382.5,133584,1075.0,7980,0.059737245948272635,1.2143889601003628
140000,2,1,2,25,0,0.0,0,0,40472.0,241709,2000.0,12000,0.049646270323941914,1.7264805251391062
180000,2,2,2,26,1,0.0,0,0,7056.0,59910,4130.5,45913,0.7663534242459649,0.33283148426953185
70000,2,1,2,26,1,1.8333333333333333,2,6,53524.5,324088,2091.5,10889,0.03359879539262363,4.629762431965258
180000,2,2,1,27,0,0.0,0,0,114191.5,675870,3979.5,23419,0.03465010334812412,3.7548124732640376
150000,2,2,2,27,0,-0.8333333333333334,0,0,7026.0,49328,5585.0,36303,0.7359362646718969,0.3288511409923934
30000,2,2,1,27,0,0.3333333333333333,2,1,29939.0,178899,3000.0,15498,0.08662940190050307,5.963101229959001
230000,2,2,2,25,0,0.16666666666666666,2,1,176087.5,958954,6897.5,260127,0.27126090379631995,4.169347089795262
180000,2,2,1,27,0,-0.6666666666666666,1,1,383.0,2100,423.0,2556,1.216563541170871,0.011666601852211932
150000,2,2,2,27,0,0.0,0,0,47093.0,262344,5000.0,25065,0.09554212963845318,1.7489483403443977
40000,2,1,2,27,0,0.0,0,0,26713.0,156598,7500.0,42363,0.27051896883121856,3.914852128696783
40000,2,1,2,27,1,1.0,2,3,39035.0,233441,500.0,7000,0.0299860350750936,5.835879103022425
120000,2,2,2,27,1,1.3333333333333333,2,4,116544.5,702188,4900.0,31405,0.04472442604483978,5.8515179040174665
140000,2,1,2,27,0,0.0,0,0,20028.5,124912,3000.0,26000,0.20814486882870478,0.8922221984128684
80000,2,1,1,27,0,-1.3333333333333333,-1,0,411.5,6601,691.5,10385,1.573008179339594,0.08251146860664242
420000,2,1,2,27,0,-0.6666666666666666,0,0,12279.5,71539,4024.5,56017,0.7830164942689405,0.17033054683203136
180000,2,3,2,27,0,-1.0,-1,0,2146.5,12270,464.0,11768,0.9590090457175454,0.06816628796506687
90000,2,2,1,27,0,0.0,0,0,46580.5,292420,1405.5,9430,0.03224802596256767,3.2490750102776635
330000,2,2,1,27,0,-1.8333333333333333,-1,0,0.0,2234,0.0,3234,1.446979865771812,0.006769676455525893
260000,2,2,1,27,0,0.0,0,0,78048.0,467810,4000.0,24000,0.05130276970827963,1.7992623105295749
200000,2,2,2,27,0,-1.0,-1,0,465.0,3606,465.0,16473,4.566953146659274,0.018029909850450748
30000,2,2,2,23,0,0.3333333333333333,2,1,22438.0,137327,3003.0,22047,0.16054264243271582,4.577414086197127
300000,2,2,2,24,0,0.0,0,0,11536.0,70208,1750.0,18933,0.2696662821005854,0.23402588658037807
130000,2,1,2,24,0,0.0,2,1,8888.0,51591,1146.0,9023,0.17489145603969608,0.39685079345543495
30000,2,2,2,22,0,-0.8333333333333334,0,0,3151.5,20477,3237.5,19426,0.9486277956831722,0.6825439152028265
30000,2,2,2,23,1,1.8333333333333333,2,6,12744.0,75042,1195.0,5890,0.07848833335554282,2.5013166227792407
130000,2,1,2,23,0,0.0,0,0,94202.0,570444,3362.0,21943,0.03846646039495481,4.387997015407573
190000,2,2,2,28,0,0.3333333333333333,2,1,189499.0,1140979,8600.0,47770,0.0418675173973251,6.005121025678812
230000,2,2,2,23,1,0.5,3,3,245.0,2458,0.0,878,0.357055713704758,0.010686910056912797
50000,2,2,2,24,0,0.0,2,2,3624.0,45829,1038.5,17718,0.38660266201178267,0.9165616687666247
70000,2,2,1,24,0,0.0,0,0,8464.5,52216,2063.5,11915,0.22818239270735585,0.7459322009685576
50000,2,2,1,25,1,0.0,0,0,55498.5,333130,2027.0,12254,0.0367843280871489,6.662466750664986
60000,2,1,2,24,1,-0.5,0,0,3396.0,64208,3097.5,18143,0.28256163466180756,1.070115498075032
150000,2,2,2,25,0,-2.0,-2,0,2094.5,46509,542.0,10302,0.2215007525263384,0.3100579329471137
240000,2,2,1,27,0,0.0,0,0,130065.0,990676,3914.0,23447,0.023667653533896518,4.127799467502219
110000,2,2,2,25,0,0.0,0,0,44900.0,272427,1750.0,10400,0.03817522427944264,2.4765865764856683
110000,2,2,1,26,0,0.0,0,0,88588.5,509924,3000.0,17732,0.034773741236456344,4.635630585176498
50000,2,2,2,25,0,0.0,0,0,40618.5,250715,1574.0,10759,0.04291309689050559,5.01419971600568
210000,2,1,2,29,0,-2.0,-2,0,323.5,13183,326.5,3923,0.29755764563106796,0.0627758915433736
160000,2,1,2,28,0,-1.0,-1,0,5195.5,32578,6719.0,39751,1.2201418091408576,0.20361122742982857
120000,2,1,2,29,0,0.0,0,0,92346.0,444763,2507.0,112383,0.25268007302749323,3.706327447271273
130000,2,4,1,27,0,0.0,0,0,128708.5,769319,5000.0,31500,0.04094525035095929,5.917792940054308
170000,2,2,2,27,0,0.3333333333333333,2,1,152238.5,900646,6750.0,43425,0.048215338528857586,5.297886483020688
120000,2,1,2,27,0,0.0,0,0,31586.0,172391,1588.5,12893,0.07478885331105851,1.436579695169207
170000,2,1,2,27,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
290000,2,2,2,27,0,0.0,0,0,225927.0,1354408,8007.5,48536,0.03583555632013668,4.670356309116175
70000,2,1,2,27,0,-1.0,-1,0,157.0,1092,157.0,1442,1.3193046660567247,0.01559977714604077
140000,2,2,2,27,0,0.0,0,0,139231.0,833532,6500.0,40300,0.048348415719593585,5.953757473160906
180000,2,1,2,27,1,1.1666666666666667,2,4,3436.5,22125,173.5,4957,0.2240350718611588,0.12291598380009
200000,2,1,2,27,0,-1.3333333333333333,-1,0,0.0,1851,0.0,1122,0.6058315334773218,0.009254953725231373
90000,2,2,2,27,1,0.3333333333333333,2,1,86013.0,473098,4000.0,26591,0.05620599493974834,5.2565860379329115
80000,2,2,2,27,0,-0.5,0,0,27262.5,163178,1032.0,9564,0.0586104829665582,2.039699503756203
130000,2,1,1,27,0,-1.0,-1,0,7597.0,45781,7846.0,50271,1.0980516360141541,0.352158829547465
20000,2,2,1,27,0,0.0,2,1,19393.0,97858,810.5,23809,0.2432990322811392,4.892655367231638
200000,2,1,2,27,1,-2.0,-2,0,3973.5,21785,3440.0,17778,0.8160286422473148,0.1089244553777231
200000,2,2,2,27,0,-0.8333333333333334,0,0,20767.5,122269,18564.5,114208,0.9340639568168807,0.6113419432902836
120000,2,2,2,27,1,-1.1666666666666667,1,1,0.0,2382,0.0,2382,0.9995803608896349,0.019849834584711793
60000,2,3,1,28,0,-0.6666666666666666,0,0,13120.0,91403,9434.5,67962,0.7435341998162006,1.5233579440342662
340000,2,3,2,28,0,0.0,0,0,10100.0,58011,3000.0,25000,0.4309453216575881,0.17062008641151055
150000,2,1,2,28,1,0.16666666666666666,2,2,371.0,11251,0.0,9619,0.8548702452897262,0.07500616662555583
160000,2,3,2,28,0,-1.0,-1,0,248.5,1672,248.5,2015,1.2044231918708905,0.0104499346879082
200000,2,1,2,28,0,0.0,0,0,51208.5,306422,2750.0,16700,0.05449982540475095,1.5321023394883027
50000,2,3,1,28,1,0.6666666666666666,2,2,46101.0,249727,1789.0,13732,0.05498782675550999,4.994440111197776
170000,2,1,2,27,1,-2.0,-2,0,819.0,50357,766.0,50251,0.9978752134715437,0.29621590461232583
280000,2,2,1,27,0,1.3333333333333333,2,4,131735.5,772287,5275.0,47900,0.0620234938261374,2.758158006578548
270000,2,1,2,26,0,0.0,0,0,179909.0,1069398,5083.0,31127,0.029107003092391146,3.9607186640049483
120000,2,2,2,27,0,-0.5,2,1,3267.5,21321,3413.0,20428,0.9580714754713442,0.17767351938733844
280000,2,1,2,27,0,-1.0,-1,0,1446.0,13989,1451.5,11323,0.8093638313080772,0.04996053585522909
50000,2,1,2,27,0,0.0,0,0,9441.5,90228,1050.0,6526,0.07232707887707943,1.8045239095218095
200000,2,1,2,28,0,-2.0,-2,0,0.0,0,0.0,510,510.0,0.0
50000,2,2,1,27,1,0.0,0,0,31382.5,206000,1460.0,9954,0.048320153785661235,4.119917601647967
150000,2,1,2,28,0,-0.3333333333333333,0,0,6195.0,41218,7591.5,87874,2.1318809286979308,0.2747848347677682
50000,2,3,2,28,1,4.666666666666667,7,6,2400.0,14350,0.0,50,0.003484077764615706,0.28699426011479773
150000,2,2,2,27,0,-0.6666666666666666,0,0,5171.5,151898,3822.0,88472,0.5824396473972837,1.0126465823561177
150000,2,1,2,27,0,-1.1666666666666667,0,0,30629.0,151930,25175.5,177188,1.1662399378665316,1.0128599142672383
90000,2,2,2,27,0,-0.3333333333333333,0,0,82114.0,441827,3500.0,110258,0.24954959848628877,4.909134342951745
500000,2,1,2,28,0,0.0,0,0,94507.5,513559,11981.0,81352,0.15840797569904197,1.0271159457681085
300000,2,2,2,28,0,0.0,0,0,322385.0,1825978,9289.5,57171,0.031309779575778254,6.086573044756517
240000,2,2,2,28,0,0.0,0,0,184807.0,1108746,5000.0,148100,0.133574205837761,4.6197557510177045
120000,2,2,2,28,0,-0.6666666666666666,0,0,3172.0,103527,500.0,3947,0.03812495170388687,0.8627178106849109
120000,2,2,1,28,0,-2.0,-2,0,0.0,1749,0.0,136,0.07771428571428571,0.014574878542678811
390000,2,1,2,28,0,0.0,0,0,117548.5,684268,5036.5,31710,0.04634142420597747,1.7545288345414498
200000,2,2,1,28,0,-0.16666666666666666,0,0,11804.0,74939,2511.5,39053,0.5211235655190819,0.3746931265343673
80000,2,2,2,24,0,1.3333333333333333,2,4,76292.0,455180,2814.5,18286,0.040173030069357026,5.6896788790140125
20000,2,2,2,23,1,0.6666666666666666,2,2,13676.5,80773,890.0,7700,0.09532770445935573,4.0384480775961205
50000,2,2,2,24,0,0.0,0,0,27066.0,162998,1500.0,8616,0.052859219995214694,3.259894802103958
70000,2,2,2,25,1,0.3333333333333333,2,1,49343.0,296410,2000.0,12170,0.0410578554776982,4.234368080455994
170000,2,2,2,24,0,0.0,0,0,87284.0,535378,4839.5,31611,0.05904415376770475,3.149263827859836
80000,2,2,2,25,0,1.0,2,3,81192.5,484402,3195.0,25140,0.05189893539057355,6.054949313133585
310000,2,2,2,27,0,0.0,0,0,120746.0,751464,20085.5,120557,0.16042929477753454,2.4240695997754846
230000,2,1,2,27,0,0.0,0,0,55299.0,402476,1142.0,10835,0.02692079298941306,1.7498880439650262
20000,2,2,2,27,0,0.0,0,0,18766.0,109103,1645.0,10290,0.09431368235811703,5.454877256137193
270000,2,2,1,27,0,0.5,2,2,250272.5,1502561,9100.0,49100,0.03267752012895308,5.565020129555076
230000,2,3,2,27,1,-0.3333333333333333,2,1,4211.0,24631,3602.0,16575,0.6729051640142903,0.10709083873548376
230000,2,2,2,28,0,-0.16666666666666666,0,0,12460.0,65108,1750.0,14150,0.2173278655792594,0.2830770300998691
200000,2,1,2,28,0,0.6666666666666666,2,2,9004.5,153875,2000.0,11100,0.07213600561491071,0.7693711531442343
30000,2,3,2,28,0,-0.5,2,1,949.5,36798,1153.0,40327,1.095872170439414,1.2265591146961767
300000,2,2,2,28,1,1.3333333333333333,2,4,295239.0,1781065,12500.0,97000,0.054461766155774124,5.936863543788188
500000,2,1,2,29,0,-0.6666666666666666,0,0,46670.0,267126,31019.5,268086,1.0035900526715757,0.534250931498137
170000,2,1,2,29,0,-1.0,1,1,0.0,8080,0.0,8080,0.9998762529389927,0.0475291321815754
200000,2,2,2,29,0,-0.6666666666666666,0,0,2331.0,26863,295.0,5301,0.19732727814175105,0.13431432842835786
500000,2,1,2,29,0,0.0,0,0,30793.0,155419,4000.0,23665,0.15226483078110925,0.31083737832524333
50000,2,2,2,29,0,0.0,0,0,48807.5,273685,1800.0,10800,0.03946128044547401,5.473590528189436
150000,2,1,2,29,0,-0.16666666666666666,2,1,1073.0,6665,195.0,2187,0.3280828082808281,0.04443303711308591
100000,2,2,2,29,0,-0.16666666666666666,0,0,56068.0,307199,12761.0,89293,0.2906673177083333,3.071959280407196
150000,2,1,2,26,0,0.0,0,0,20300.5,116874,6437.5,46875,0.40106951871657753,0.7791548056346291
170000,2,1,2,26,0,0.0,0,0,9888.0,68015,2000.0,9320,0.1370265819807104,0.40008588184775384
100000,2,2,2,27,0,0.0,0,0,22302.5,175375,5000.0,35500,0.20242222424961226,1.7537324626753732
160000,2,1,2,27,0,-2.0,-2,0,706.0,4620,372.0,4084,0.8837913871456394,0.028874819532377922
90000,2,1,2,27,0,0.3333333333333333,2,1,36187.5,211362,1104.0,11018,0.05212832898851739,2.3484405728825237
190000,2,2,2,27,0,0.0,0,0,102461.5,611268,4388.5,27480,0.044955657820043224,3.21718306745754
200000,2,2,2,28,0,0.0,0,0,65364.0,391208,2850.0,16832,0.043025595014429624,1.9560302198489008
50000,2,2,1,28,0,0.6666666666666666,2,2,52307.5,285467,2000.0,45891,0.16075707259657826,5.70922581548369
260000,2,1,2,28,0,-2.0,-2,0,1125.0,20267,3663.5,27398,1.3517860667061377,0.0779497001934608
250000,2,2,2,29,0,-1.0,0,0,6603.0,47899,3152.5,28082,0.5862630480167015,0.19159523361906552
230000,2,1,2,29,0,-0.6666666666666666,2,1,4973.0,33767,3852.0,28177,0.8344290452499408,0.1468124051634558
240000,2,1,2,26,0,-0.8333333333333334,0,0,17197.0,104248,6949.5,59957,0.5751326151809609,0.4343648568130966
110000,2,1,2,27,1,0.0,0,0,111376.0,665345,4300.0,25674,0.038587441722051384,6.048535922400705
60000,2,1,2,27,0,-1.0,1,1,75.0,2107,323.0,2603,1.234819734345351,0.035116081398643355
80000,2,1,2,24,0,-0.3333333333333333,0,0,37429.5,234654,3517.5,86126,0.36703245189746647,2.9331383357708027
230000,2,2,2,28,0,0.0,0,0,84069.0,531527,2862.0,19157,0.036041375054559684,2.310976908796049
210000,2,1,2,28,0,-0.8333333333333334,0,0,4229.5,26573,4229.5,44710,1.6824715887709791,0.12653749267860628
100000,2,2,2,28,1,1.6666666666666667,2,5,73393.0,440482,2768.0,14698,0.03336791658247878,4.4047759522404775
50000,2,2,2,29,1,1.3333333333333333,2,4,48566.0,289293,1750.0,10224,0.03534120998015859,5.785744285114298
50000,2,2,2,27,0,0.3333333333333333,2,1,47554.5,280903,3000.0,14000,0.049839090934981345,5.617947641047179
40000,2,1,2,27,1,-0.5,0,0,35566.0,262269,7020.0,118505,0.4518435200366035,6.5565610859728505
90000,2,2,2,24,0,-1.0,0,0,0.0,4499,0.0,1956,0.43466666666666665,0.04998833346296152
70000,2,1,2,25,0,0.6666666666666666,2,2,38800.5,233550,1767.0,10113,0.04330103489173671,3.336380908844159
30000,2,2,1,26,0,0.3333333333333333,2,1,20762.0,123231,1578.0,8401,0.06817222799272916,4.107563081230626
170000,2,1,2,27,0,-1.0,-1,0,437.0,2932,678.5,5241,1.7869076031367201,0.017246957370838995
80000,2,2,2,27,0,0.0,0,0,43493.0,279292,2000.0,11670,0.04178407622102953,3.4911063611704853
140000,2,2,2,27,0,-0.5,0,0,8213.5,55082,585.0,8560,0.15540184812010965,0.39344004685680817
30000,2,2,2,25,0,0.3333333333333333,2,1,9143.0,56328,1750.0,10500,0.18640487138063874,1.877537415419486
40000,2,2,2,25,1,0.0,0,0,28478.0,170031,1400.0,8100,0.047638091653335844,4.250668733281668
50000,2,1,2,26,0,-1.0,1,1,0.0,2987,681.5,5336,1.785809906291834,0.05973880522389552
230000,2,2,2,26,0,0.0,0,0,3926.0,23492,1053.0,10180,0.4333205635721279,0.1021386863535376
60000,2,1,2,27,0,-0.3333333333333333,1,1,4819.0,51009,2394.0,31507,0.6176632032934719,0.8501358310694822
60000,2,1,2,27,0,0.0,0,0,54698.5,291704,3008.0,27032,0.09266896350765327,4.8616523057949035
250000,2,2,2,29,0,0.0,0,0,35660.5,230092,3000.0,26500,0.11517082223274937,0.9203643185427258
240000,2,1,1,29,0,-0.16666666666666666,0,0,117361.5,662999,6765.0,217352,0.32783107088989444,2.7624843229819875
310000,2,1,2,28,0,0.0,0,0,153167.0,943526,22766.0,137259,0.14547437434222868,3.043622439927613
320000,2,1,2,28,0,0.0,0,0,157989.5,945797,9353.0,54299,0.05741077904584277,2.9556063887300352
20000,2,1,2,28,0,-1.0,0,0,0.0,25477,0.0,5612,0.2202684669126305,1.2737863106844658
300000,2,1,2,28,0,-0.3333333333333333,0,0,10476.5,80308,10100.0,61966,0.7715947154117222,0.26769244102519657
50000,2,2,2,28,0,0.0,0,0,23436.5,141151,7890.0,45780,0.3243312174110179,2.8229635407291855
570000,2,1,2,28,0,0.0,0,0,31886.0,191114,3508.0,22016,0.11519765586165398,0.33528713107520863
160000,2,1,2,28,0,0.0,0,0,134775.0,811028,10000.0,56000,0.06904808582677069,5.068893319416754
230000,2,2,2,28,0,-1.0,-1,0,6500.0,68518,3982.5,61937,0.9039390534012464,0.2979030525954235
250000,2,1,2,28,0,-0.16666666666666666,0,0,24909.0,161676,2306.5,37430,0.2315109755871274,0.6467014131943473
80000,2,2,2,28,0,0.0,0,0,79164.0,473773,2877.0,17624,0.03719917091271366,5.922088473894076
60000,2,3,2,28,0,-0.3333333333333333,0,0,41011.0,209617,1783.5,96191,0.45888711847265024,3.493558440692655
90000,2,4,2,24,0,-0.16666666666666666,0,0,17980.5,99819,2000.0,38755,0.3882488479262673,1.109087676803591
150000,2,1,1,25,0,-1.0,-1,0,3456.0,22728,3214.0,18396,0.8093624884508778,0.15151898987340084
90000,2,3,1,25,0,0.0,0,0,12818.5,78096,1157.0,6620,0.08476638027068902,0.8677236919589782
150000,2,1,2,25,0,-1.3333333333333333,1,1,0.0,9240,0.0,9240,0.9998917866031815,0.06159958933607109
150000,2,1,2,24,0,0.0,0,0,17928.5,139130,2000.0,15000,0.10781206201349806,0.9275271498190012
400000,2,3,1,25,0,-0.8333333333333334,0,0,3215.0,35188,3215.0,29023,0.8247747875756628,0.08796978007554981
200000,2,1,2,25,0,0.0,0,0,181805.5,1063096,6210.0,38168,0.0359026504636924,5.315453422732887
210000,2,1,2,25,0,0.0,0,0,61928.5,374829,4000.0,24759,0.06605394445481952,1.7848915005166641
140000,2,2,1,28,1,-0.5,2,1,506.0,5063,429.5,2425,0.478870458135861,0.03616402739980429
220000,2,2,2,28,0,-1.0,-1,0,6064.0,35400,5309.5,33511,0.946611677636225,0.16090835950745677
250000,2,2,1,29,0,-0.5,0,0,16684.5,453205,662.5,56986,0.12573972983588036,1.812812748749005
120000,2,1,2,29,0,-1.0,-1,0,1882.5,9985,2134.0,12007,1.20238333667134,0.08320763993633386
200000,2,2,1,28,0,-0.6666666666666666,1,1,1404.0,9231,1404.0,9231,0.9998916811091855,0.04615476922615387
50000,2,2,2,29,0,1.1666666666666667,2,4,20842.5,124768,1000.0,7000,0.05610367959990062,2.495310093798124
50000,2,3,2,29,0,-0.16666666666666666,0,0,43183.5,230517,1920.0,52247,0.2266504134167397,4.610247795044099
230000,2,1,2,29,0,-1.6666666666666667,-1,0,11875.0,78499,10502.5,61370,0.7817834394904458,0.3412985160934083
100000,2,1,1,29,0,-0.6666666666666666,2,2,0.0,1526,0.0,0,0.0,0.015259847401525984
50000,2,2,1,29,0,0.5,2,2,19797.5,130310,941.5,6207,0.04763220296060962,2.606147877042459
330000,2,1,2,27,0,0.0,0,0,39244.0,236987,2500.0,14500,0.06118453255017132,0.7181402480598543
90000,2,1,2,27,0,-1.6666666666666667,-1,0,0.0,3000,0.0,0,0.0,0.03333296296707814
150000,2,2,1,27,0,0.0,0,0,7613.5,43945,876.0,5016,0.11414008100851045,0.29296471356857623
70000,2,3,2,28,0,2.0,2,6,26870.5,158233,1350.0,7300,0.04613420630205898,2.2604391365837633
80000,2,1,2,28,0,0.0,0,0,70778.0,423488,4250.0,29502,0.06966414712070443,5.293533830827115
130000,2,2,2,28,0,-0.16666666666666666,0,0,84538.0,469381,3800.0,121415,0.25866991064846967,3.610595303113053
130000,2,1,2,29,0,1.3333333333333333,3,3,116703.5,682196,4410.5,28928,0.042404173574495344,5.24762117214483
140000,2,2,2,29,1,-1.5,-1,0,0.0,792,0.0,1667,2.102143757881463,0.00565710244926822
240000,2,3,1,27,1,-1.0,-1,0,1786.5,9696,751.5,7414,0.7645663607301227,0.040399831667368054
160000,2,1,2,26,0,-0.5,0,0,4088.5,32881,1928.0,19524,0.5937595036798248,0.20550496559396503
50000,2,1,2,26,1,-1.0,-1,0,651.0,5384,651.0,5384,0.9998142989786444,0.10767784644307114
500000,2,1,2,27,0,-1.0,0,0,5653.5,55854,1520.0,40291,0.7213499239101244,0.11170777658444683
260000,2,2,1,28,0,0.0,0,0,248661.0,1484319,9500.0,59165,0.03986000323380403,5.708897273472025
100000,2,2,2,23,0,0.0,0,0,18975.5,113225,1963.0,30548,0.26979668980622823,1.1322386776132238
130000,2,2,2,23,0,0.0,0,0,107157.0,647825,6000.0,42000,0.06483222346741255,4.98323089822386
80000,2,1,2,26,0,0.0,0,0,126808.5,759610,4655.5,28735,0.03782857278264796,9.495006312421095
400000,2,2,2,29,0,-0.6666666666666666,0,0,4799.0,119511,747.0,62218,0.5206004417966397,0.29877675305811735
